,year,month,day,hour,flow
708,2023,10,15,4,3.967193026851303
709,2023,10,15,5,3.96752109658279
710,2023,10,15,6,3.967845885616962
711,2023,10,15,7,3.9681674267607923
712,2023,10,15,8,3.9684857524931845
713,2023,10,15,9,3.9688008949682527
714,2023,10,15,10,3.96911288601857
715,2023,10,15,11,3.9694217571583845
716,2023,10,15,12,3.969727539586801
717,2023,10,15,13,3.9700302641909326
718,2023,10,15,14,3.9703299615490235
719,2023,10,15,15,3.970626661933533
720,2023,10,15,16,3.970920395314198
721,2023,10,15,17,3.9712111913610557
722,2023,10,15,18,3.971499079447445
723,2023,10,15,19,3.9717840886529707
724,2023,10,15,20,3.972066247766441
725,2023,10,15,21,3.972345585288777
726,2023,10,15,22,3.972622129435889
727,2023,10,15,23,7.826229241474864
728,2023,10,16,0,8.789833615726781
729,2023,10,16,1,6.381768612902847
730,2023,10,16,2,5.418700926773819
731,2023,10,16,3,4.616186139728303
732,2023,10,16,4,4.134779833886575
733,2023,10,16,5,4.135037591103265
734,2023,10,16,6,3.974737215192232
735,2023,10,16,7,3.97498984304031
736,2023,10,16,8,3.975239944609907
737,2023,10,16,9,4.136043100719363
738,2023,10,16,10,3.9757326697121695
739,2023,10,16,11,4.136530898570603
740,2023,10,16,12,3.9762155895848976
741,2023,10,16,13,3.9764534336890485
742,2023,10,16,14,3.976688899352158
743,2023,10,16,15,3.9769220103586362
744,2023,10,16,16,3.97715279025505
745,2023,10,16,17,3.9773812623524996
746,2023,10,16,18,3.9776074497289744
747,2023,10,16,19,3.9778313752316845
748,2023,10,16,20,3.978053061479368
749,2023,10,16,21,4.13882808642013
750,2023,10,16,22,3.9784898055559283
751,2023,10,16,23,3.978704907500369
752,2023,10,17,0,3.9789178584253655
753,2023,10,17,1,3.9791286798411116
754,2023,10,17,2,3.9793373930427007
755,2023,10,17,3,3.9795440191122737
756,2023,10,17,4,3.979748578921151
757,2023,10,17,5,3.9799510931319393
758,2023,10,17,6,3.98015158220062
759,2023,10,17,7,4.140905621934169
760,2023,10,17,8,3.980546565714828
761,2023,10,17,9,3.9807411000576796
762,2023,10,17,10,3.9809336890571028
763,2023,10,17,11,3.981124352166532
764,2023,10,17,12,3.9813131086448665
765,2023,10,17,13,3.9814999775584177
766,2023,10,17,14,3.9816849777828334
767,2023,10,17,15,3.9818681280050052
768,2023,10,17,16,3.982049446724955
769,2023,10,17,17,3.9822289522577057
770,2023,10,17,18,3.9824066627351287
771,2023,10,17,19,4.143138151663333
772,2023,10,17,20,3.9827567701466995
773,2023,10,17,21,3.9829292024452325
774,2023,10,17,22,3.9830999104207803
775,2023,10,17,23,3.9832689113165727
776,2023,10,18,0,3.983436222203407
777,2023,10,18,1,3.983601859981373
778,2023,10,18,2,3.983765841381559
779,2023,10,18,3,3.9839281829677433
780,2023,10,18,4,3.984088901138066
781,2023,10,18,5,3.984248012126685
782,2023,10,18,6,4.144961087560974
783,2023,10,18,7,3.984561476685364
784,2023,10,18,8,3.9847158619185103
785,2023,10,18,9,3.984868703299325
786,2023,10,18,10,3.985020016266332
787,2023,10,18,11,3.9851698161036686
788,2023,10,18,12,3.985318117942632
789,2023,10,18,13,3.9854649367632056
790,2023,10,18,14,3.9856102873955734
791,2023,10,18,15,3.9857541845216176
792,2023,10,18,16,3.9858966426764013
793,2023,10,18,17,3.9860376762496372
794,2023,10,18,18,3.986177299487141
795,2023,10,18,19,3.9863155264922696
796,2023,10,18,20,3.986452371227347
797,2023,10,18,21,3.9865878475150733
798,2023,10,18,22,3.9867219690399227
799,2023,10,18,23,3.9868547493495234
800,2023,10,19,0,3.9869862018560283
801,2023,10,19,1,3.987116339837468
802,2023,10,19,2,4.147800731994649
803,2023,10,19,3,3.987372724674702
804,2023,10,19,4,3.9874989974279553
805,2023,10,19,5,3.9876240074536757
806,2023,10,19,6,3.987747767379139
807,2023,10,19,7,3.9878702897053477
808,2023,10,19,8,3.9879915868082945
809,2023,10,19,9,3.9881116709402114
810,2023,10,19,10,3.9882305542308094
811,2023,10,19,11,3.988348248688501
812,2023,10,19,12,3.988464766201616
813,2023,10,19,13,3.9885801185395997
814,2023,10,19,14,3.9886943173542035
815,2023,10,19,15,3.9888073741806616
816,2023,10,19,16,3.988919300438855
817,2023,10,19,17,3.9890301074344663
818,2023,10,19,18,3.9891398063601216
819,2023,10,19,19,3.9892484082965205
820,2023,10,19,20,3.9893559242135552
821,2023,10,19,21,3.98946236497142
822,2023,10,19,22,3.9895677413217054
823,2023,10,19,23,3.9896720639084884
824,2023,10,20,0,3.9897753432694034
825,2023,10,20,1,3.9898775898367096
826,2023,10,20,2,3.9899788139383423
827,2023,10,20,3,3.9900790257989587
828,2023,10,20,4,3.990178235540969
829,2023,10,20,5,3.9902764531855595
830,2023,10,20,6,3.990373688653704
831,2023,10,20,7,3.990469951767167
832,2023,10,20,8,3.990565252249495
833,2023,10,20,9,3.9906595997270005
834,2023,10,20,10,3.9907530037297305
835,2023,10,20,11,3.990845473692433
836,2023,10,20,12,3.990937018955509
837,2023,10,20,13,3.9910276487659537
838,2023,10,20,14,3.991117372278294
839,2023,10,20,15,3.991206198555511
840,2023,10,20,16,3.991294136569956
841,2023,10,20,17,3.9913811952042564
842,2023,10,20,18,3.9914673832522136
843,2023,10,20,19,3.9915527094196914
844,2023,10,20,20,3.9916371823254946
845,2023,10,20,21,3.9917208105022395
846,2023,10,20,22,3.991803602397217
847,2023,10,20,23,3.9918855663732447
848,2023,10,21,0,3.9919667107095123
849,2023,10,21,1,3.992047043602417
850,2023,10,21,2,3.992126573166393
851,2023,10,21,3,3.992205307434729
852,2023,10,21,4,3.9922832543603817
853,2023,10,21,5,3.9923604218167776
854,2023,10,21,6,3.99243681759861
855,2023,10,21,7,3.9925124494226236
856,2023,10,21,8,3.9925873249283974
857,2023,10,21,9,3.9926614516791132
858,2023,10,21,10,3.992734837162322
859,2023,10,21,11,3.992807488790699
860,2023,10,21,12,3.992879413902792
861,2023,10,21,13,3.992950619763764
862,2023,10,21,14,3.9930211135661264
863,2023,10,21,15,3.993090902430465
864,2023,10,21,16,3.9931599934061603
865,2023,10,21,17,3.9932283934720987
866,2023,10,21,18,3.993296109537378
867,2023,10,21,19,3.993363148442004
868,2023,10,21,20,3.993429516957584
869,2023,10,21,21,3.993495221788008
870,2023,10,21,22,3.993560269570128
871,2023,10,21,23,3.993624666874427
872,2023,10,22,0,3.9936884202056824
873,2023,10,22,1,3.9937515360036255
874,2023,10,22,2,3.9938140206435895
875,2023,10,22,3,3.9938758804371535
876,2023,10,22,4,3.993937121632782
877,2023,10,22,5,3.993997750416454
878,2023,10,22,6,3.9940577729122895
879,2023,10,22,7,3.9941171951831667
880,2023,10,22,8,3.994176023231335
881,2023,10,22,9,3.9942342629990217
882,2023,10,22,10,3.9942919203690317
883,2023,10,22,11,3.9943490011653413
884,2023,10,22,12,3.994405511153688
885,2023,10,22,13,3.994461456042151
886,2023,10,22,14,3.9945168414817296
887,2023,10,22,15,3.994571673066912
888,2023,10,22,16,3.994625956336243
889,2023,10,22,17,3.994679696772881
890,2023,10,22,18,3.994732899805152
891,2023,10,22,19,3.9947855708071005
892,2023,10,22,20,3.9948377150990293
893,2023,10,22,21,3.994889337948039
894,2023,10,22,22,3.9949404445685586
895,2023,10,22,23,3.994991040122873
896,2023,10,23,0,3.9950411297216446
897,2023,10,23,1,3.995090718424428
898,2023,10,23,2,3.995139811240184
899,2023,10,23,3,3.995188413127782
900,2023,10,23,4,3.995236528996504
901,2023,10,23,5,3.9952841637065393
902,2023,10,23,6,3.995331322069474
903,2023,10,23,7,3.995378008848779
904,2023,10,23,8,3.9954242287602915
905,2023,10,23,9,3.9954699864726884
906,2023,10,23,10,3.9955152866079615
907,2023,10,23,11,3.995560133741882
908,2023,10,23,12,3.995604532404463
909,2023,10,23,13,3.9956484870804183
910,2023,10,23,14,3.9956920022096143
911,2023,10,23,15,3.995735082187518
912,2023,10,23,16,3.9957777313656426
913,2023,10,23,17,3.9958199540519863
914,2023,10,23,18,3.9958617545114663
915,2023,10,23,19,3.995903136966352
916,2023,10,23,20,3.9959441055966884
917,2023,10,23,21,3.9959846645407215
918,2023,10,23,22,3.9960248178953144
919,2023,10,23,23,3.9960645697163613
920,2023,10,24,0,3.996103924019198
921,2023,10,24,1,3.996142884779006
922,2023,10,24,2,3.996181455931216
923,2023,10,24,3,3.9962196413719036
924,2023,10,24,4,3.9962574449581845
925,2023,10,24,5,3.9962948705086028
926,2023,10,24,6,3.9963319218035167
927,2023,10,24,7,3.9963686025854814
928,2023,10,24,8,3.9964049165596265
929,2023,10,24,9,3.99644086739403
930,2023,10,24,10,3.99647645872009
931,2023,10,24,11,3.996511694132889
932,2023,10,24,12,3.99654657719156
933,2023,10,24,13,3.996581111419644
934,2023,10,24,14,3.996615300305448
935,2023,10,24,15,3.9966491473023935
936,2023,10,24,16,3.9966826558293698
937,2023,10,24,17,3.9967158292710763
938,2023,10,24,18,3.9967486709783655
939,2023,10,24,19,3.9967811842685816
940,2023,10,24,20,3.996813372425896
941,2023,10,24,21,3.996845238701637
942,2023,10,24,22,3.996876786314621
943,2023,10,24,23,3.9969080184514745
944,2023,10,25,0,3.99693893826696
945,2023,10,25,1,3.99696954888429
946,2023,10,25,2,3.996999853395447
947,2023,10,25,3,3.9970298548614926
948,2023,10,25,4,3.9970595563128777
949,2023,10,25,5,3.997088960749749
950,2023,10,25,6,3.997118071142251
951,2023,10,25,7,3.9971468904308285
952,2023,10,25,8,3.9971754215265203
953,2023,10,25,9,3.997203667311255
954,2023,10,25,10,3.9972316306381424
955,2023,10,25,11,3.9972593143317607
956,2023,10,25,12,3.997286721188443
957,2023,10,25,13,3.9973138539765585
958,2023,10,25,14,3.997340715436793
959,2023,10,25,15,3.997367308282425
960,2023,10,25,16,3.9973936351996007
961,2023,10,25,17,3.9974196988476045
962,2023,10,25,18,3.9974455018591284
963,2023,10,25,19,3.9974710468405372
964,2023,10,25,20,3.997496336372132
965,2023,10,25,21,3.9975213730084107
966,2023,10,25,22,3.997546159278327
967,2023,10,25,23,3.9975706976855436
968,2023,10,26,0,3.9975949907086883
969,2023,10,26,1,3.9976190408016015
970,2023,10,26,2,3.9976428503935852
971,2023,10,26,3,3.9976664218896496
972,2023,10,26,4,3.997689757670753
973,2023,10,26,5,3.9977128600940457
974,2023,10,26,6,3.9977357314931052
975,2023,10,26,7,3.9977583741781744
976,2023,10,26,8,3.9977807904363925
977,2023,10,26,9,3.9978029825320287
978,2023,10,26,10,3.9978249527067082
979,2023,10,26,11,3.997846703179641
980,2023,10,26,12,3.997868236147845
981,2023,10,26,13,3.9978895537863663
982,2023,10,26,14,3.997910658248503
983,2023,10,26,15,3.9979315516660177
984,2023,10,26,16,3.9979522361493576
985,2023,10,26,17,3.997972713787864
986,2023,10,26,18,3.9979929866499853
987,2023,10,26,19,3.9980130567834853
988,2023,10,26,20,3.9980329262156507
989,2023,10,26,21,3.998052596953494
990,2023,10,26,22,3.9980720709839592
991,2023,10,26,23,3.9980913502741195
992,2023,10,27,0,3.9981104367713782
993,2023,10,27,1,3.9981293324036646
994,2023,10,27,2,3.998148039079628
995,2023,10,27,3,3.9981665586888315
996,2023,10,27,4,3.9981848931019432
997,2023,10,27,5,3.998203044170924
998,2023,10,27,6,3.9982210137292147
999,2023,10,27,7,3.9982388035919225
1000,2023,10,27,8,3.9982564155560034
1001,2023,10,27,9,3.9982738514004432
1002,2023,10,27,10,3.998291112886439
1003,2023,10,27,11,3.9983082017575744
1004,2023,10,27,12,3.9983251197399987
1005,2023,10,27,13,3.9983418685425987
1006,2023,10,27,14,3.9983584498571725
1007,2023,10,27,15,3.998374865358601
1008,2023,10,27,16,8.49394667226057
1009,2023,10,27,17,4.1589627610935205
1010,2023,10,27,18,3.9984231334825853
1011,2023,10,27,19,4.961772235481092
1012,2023,10,27,20,4.80123229090406
1013,2023,10,27,21,4.159025523550574
1014,2023,10,27,22,4.31959637942618
1015,2023,10,27,23,4.159055971187473
1016,2023,10,28,0,4.1590709670311545
1017,2023,10,28,1,3.9985302573608426
1018,2023,10,28,2,3.998544954787234
1019,2023,10,28,3,4.159115060794917
1020,2023,10,28,4,3.998573910186968
1021,2023,10,28,5,4.159143726640654
1022,2023,10,28,6,4.480268956040914
1023,2023,10,28,7,4.640838488702727
1024,2023,10,28,8,4.480296770482367
1025,2023,10,28,9,4.319754913888654
1026,2023,10,28,10,4.480324031416434
1027,2023,10,28,11,4.31978190221338
1028,2023,10,28,12,4.319795194302358
1029,2023,10,28,13,4.319808353470446
1030,2023,10,28,14,4.480376936602408
1031,2023,10,28,15,4.319834278347495
1032,2023,10,28,16,4.319847046675131
1033,2023,10,28,17,4.480415242875046
1034,2023,10,28,18,4.480427757112962
1035,2023,10,28,19,4.159329035097389
1036,2023,10,28,20,4.15934130030197
1037,2023,10,28,21,4.480464553965617
1038,2023,10,28,22,4.641032130648183
1039,2023,10,28,23,4.159377364897257
1040,2023,10,29,0,4.15938914680384
1041,2023,10,29,1,4.159400810891357
1042,2023,10,29,2,4.319967913893555
1043,2023,10,29,3,4.159423790310175
1044,2023,10,29,4,4.159435107962628
1045,2023,10,29,5,4.3200018679941135
1046,2023,10,29,6,4.480568515980839
1047,2023,10,29,7,4.480579497487697
1048,2023,10,29,8,4.159479258068376
1049,2023,10,29,9,4.159490021043247
1050,2023,10,29,10,3.998945120832815
1051,2023,10,29,11,4.159511225180042
1052,2023,10,29,12,4.159521668483797
1053,2023,10,29,13,4.159532007354515
1054,2023,10,29,14,3.99898668728097
1055,2023,10,29,15,4.159552375963716
1056,2023,10,29,16,4.159562407759634
1057,2023,10,29,17,3.9990167836820376
1058,2023,10,29,18,4.159582171400773
1059,2023,10,29,19,3.999036349686765
1060,2023,10,29,20,4.159601541745453
1061,2023,10,29,21,3.9990555263279983
1062,2023,10,29,22,4.159620526620274
1063,2023,10,29,23,3.999074321354071
1064,2023,10,30,0,3.9990835781405303
1065,2023,10,30,1,4.15964829791468
1066,2023,10,30,2,3.9991018149355337
1067,2023,10,30,3,3.9991107967861783
1068,2023,10,30,4,4.159675244373872
1069,2023,10,30,5,3.9991284919301333
1070,2023,10,30,6,3.999137207010832
1071,2023,10,30,7,3.999145834940724
1072,2023,10,30,8,4.159709932146872
1073,2023,10,30,9,3.9991628328254034
1074,2023,10,30,10,3.9991712044971495
1075,2023,10,30,11,3.999179492452178
1076,2023,10,30,12,4.159743253083212
1077,2023,10,30,13,3.9991958205523797
1078,2023,10,30,14,3.9992038623468558
1079,2023,10,30,15,3.999211823723387
1080,2023,10,30,16,3.999219705486153
1081,2023,10,30,17,4.159783063986847
1082,2023,10,30,18,3.9992352333469787
1083,2023,10,30,19,3.999242881013509
1084,2023,10,30,20,3.999250452203374
1085,2023,10,30,21,3.99925794768134
1086,2023,10,30,22,4.1598209237600825
1087,2023,10,30,23,3.9992727145224816
1088,2023,10,31,0,3.999279987377257
1089,2023,10,31,1,3.999287187503484
1090,2023,10,31,2,4.159849871184004
1091,2023,10,31,3,3.9993013724721647
1092,2023,10,31,4,3.999308358747443
1093,2023,10,31,5,3.9993152751599683
1094,2023,10,31,6,4.159877677963924
1095,2023,10,31,7,3.9993289011842847
1096,2023,10,31,8,3.999335612172442
1097,2023,10,31,9,4.159897811606273
1098,2023,10,31,10,3.99934883349021
1099,2023,10,31,11,3.999355345155308
1100,2023,10,31,12,4.15991734725931
1101,2023,10,31,13,3.9993681737867175
1102,2023,10,31,14,3.9993744920488505
1103,2023,10,31,15,3.9993807471283622
1104,2023,10,31,16,4.1599424952126345
1105,2023,10,31,17,3.999393070260508
1106,2023,10,31,18,3.999399139557903
1107,2023,10,31,19,3.999405148162324
1108,2023,10,31,20,3.9994110966807006
1109,2023,10,31,21,4.1599725412694495
1110,2023,10,31,22,3.9994228158567546
1111,2023,10,31,23,3.999428587698187
1112,2023,11,1,0,3.9994343018212053
1113,2023,11,1,1,4.009439958802993
1114,2023,11,1,2,4.1799011147705185
1115,2023,11,1,3,4.029152103622813
1116,2023,11,1,4,4.038860582586585
1117,2023,11,1,5,4.048471976760719
1118,2023,11,1,6,4.057987256993111
1119,2023,11,1,7,4.2279629399787355
1120,2023,11,1,8,4.076733310578947
1121,2023,11,1,9,4.085965977473157
1122,2023,11,1,10,4.255661873253981
1123,2023,11,1,11,4.104155254521441
1124,2023,11,1,12,4.113113701976226
1125,2023,11,1,13,4.121982564956463
1126,2023,11,1,14,4.291318294862454
1127,2023,11,1,15,4.139455111913829
1128,2023,11,1,16,4.148060560794691
1129,2023,11,1,17,4.156579955186744
1130,2023,11,1,18,4.165014155634876
1131,2023,11,1,19,4.333919569634083
1132,2023,11,1,20,4.181630373937741
1133,2023,11,1,21,4.189814070198364
1134,2023,11,1,22,4.1979159294963795
1135,2023,11,1,23,4.205936770201416
1136,2023,11,2,0,4.374432958054958
1137,2023,11,2,1,4.221738628474408
1138,2023,11,2,2,4.229521242189664
1139,2023,11,2,3,4.2372260297677675
1140,2023,11,2,4,4.244853769470089
1141,2023,11,2,5,4.412960787330944
1142,2023,11,2,6,4.259881179457635
1143,2023,11,2,7,4.267282367663058
1144,2023,11,2,8,4.274609543986427
1145,2023,11,2,9,4.281863448546563
1146,2023,11,2,10,4.289044814061097
1147,2023,11,2,11,4.456709921476042
1148,2023,11,2,12,4.303192822261281
1149,2023,11,2,13,4.310160894038669
1150,2023,11,2,14,4.317059285098281
1151,2023,11,2,15,4.323888692247299
1152,2023,11,2,16,4.330649805324826
1153,2023,11,2,17,4.497898862827133
1154,2023,11,2,18,4.34396987419886
1155,2023,11,2,19,4.350530175456871
1156,2023,11,2,20,4.3570248737023025
1157,2023,11,2,21,4.3634546249652795
1158,2023,11,2,22,4.369820078715627
1159,2023,11,2,23,4.536677433484026
1160,2023,11,3,0,4.382360659149185
1161,2023,11,3,1,4.388537052557693
1162,2023,11,3,2,4.394651682032116
1163,2023,11,3,3,4.400705165211795
1164,2023,11,3,4,4.567253669115233
1165,2023,11,3,5,4.41263113242408
1166,2023,11,3,6,4.418504821099839
1167,2023,11,3,7,4.424319772888841
1168,2023,11,3,8,4.430076575159952
1169,2023,11,3,9,4.435775809408352
1170,2023,11,3,10,4.441418051314269
1171,2023,11,3,11,4.447003870801126
1172,2023,11,3,12,4.452533832093114
1173,2023,11,3,13,4.458008493772183
1174,2023,11,3,14,4.463428408834461
1175,2023,11,3,15,4.4687941247461165
1176,2023,11,3,16,4.474106183498655
1177,2023,11,3,17,4.479365121663669
1178,2023,11,3,18,4.484571470447032
1179,2023,11,3,19,4.489725755742562
1180,2023,11,3,20,4.494828498185136
1181,2023,11,3,21,4.4998802132032845
1182,2023,11,3,22,4.504881411071252
1183,2023,11,3,23,4.509832596960539
1184,2023,11,4,0,4.5147342709909335
1185,2023,11,4,1,4.519586928281024
1186,2023,11,4,2,4.524391058998213
1187,2023,11,4,3,4.529147148408231
1188,2023,11,4,4,4.533855676924148
1189,2023,11,4,5,4.538517120154906
1190,2023,11,4,6,4.543131948953357
1191,2023,11,4,7,4.547700629463823
1192,2023,11,4,8,4.552223623169184
1193,2023,11,4,9,4.556701386937492
1194,2023,11,4,10,4.561134373068117
1195,2023,11,4,11,4.565523029337435
1196,2023,11,4,12,4.569867799044061
1197,2023,11,4,13,4.57416912105362
1198,2023,11,4,14,4.578427429843083
1199,2023,11,4,15,4.582643155544653
1200,2023,11,4,16,4.586816723989206
1201,2023,11,4,17,4.590948556749314
1202,2023,11,4,18,4.595039071181821
1203,2023,11,4,19,4.599088680470003
1204,2023,11,4,20,4.603097793665303
1205,2023,11,4,21,4.60706681572865
1206,2023,11,4,22,4.610996147571363
1207,2023,11,4,23,4.614886186095649
1208,2023,11,5,0,4.618737324234693
1209,2023,11,5,1,4.622549950992346
1210,2023,11,5,2,4.6263244514824216
1211,2023,11,5,3,4.630061206967597
1212,2023,11,5,4,4.633760594897921
1213,2023,11,5,5,4.637422988948941
1214,2023,11,5,6,4.641048759059451
1215,2023,11,5,7,4.644638271468857
1216,2023,11,5,8,4.648191888754168
1217,2023,11,5,9,4.6517099698666255
1218,2023,11,5,10,4.6551928701679595
1219,2023,11,5,11,4.658640941466279
1220,2023,11,5,12,4.6620545320516165
1221,2023,11,5,13,4.6654339867311
1222,2023,11,5,14,4.668779646863788
1223,2023,11,5,15,4.67209185039515
1224,2023,11,5,16,4.675370931891198
1225,2023,11,5,17,4.678617222572286
1226,2023,11,5,18,4.681831050346563
1227,2023,11,5,19,4.685012739843097
1228,2023,11,5,20,4.688162612444666
1229,2023,11,5,21,4.691280986320219
1230,2023,11,5,22,4.694368176457017
1231,2023,11,5,23,4.697424494692447
1232,2023,11,6,0,4.700450249745522
1233,2023,11,6,1,4.703445747248066
1234,2023,11,6,2,4.706411289775586
1235,2023,11,6,3,4.70934717687783
1236,2023,11,6,4,4.712253705109052
1237,2023,11,6,5,4.715131168057961
1238,2023,11,6,6,4.717979856377381
1239,2023,11,6,7,4.720800057813607
1240,2023,11,6,8,4.723592057235471
1241,2023,11,6,9,4.7263561366631155
1242,2023,11,6,10,4.729092575296484
1243,2023,11,6,11,4.7318016495435185
1244,2023,11,6,12,4.734483633048083
1245,2023,11,6,13,4.737138796717602
1246,2023,11,6,14,4.739767408750426
1247,2023,11,6,15,4.742369734662922
1248,2023,11,6,16,4.744946037316292
1249,2023,11,6,17,4.747496576943129
1250,2023,11,6,18,4.750021611173698
1251,2023,11,6,19,4.752521395061961
1252,2023,11,6,20,4.754996181111341
1253,2023,11,6,21,4.757446219300228
1254,2023,11,6,22,4.759871757107225
1255,2023,11,6,23,4.7622730395361526
1256,2023,11,7,0,4.764650309140791
1257,2023,11,7,1,4.767003806049383
1258,2023,11,7,2,4.769333767988889
1259,2023,11,7,3,4.771640430309
1260,2023,11,7,4,4.7739240260059095
1261,2023,11,7,5,4.77618478574585
1262,2023,11,7,6,4.778422937888392
1263,2023,11,7,7,9.115638708509508
1264,2023,11,7,8,11.847276765868857
1265,2023,11,7,9,5.10611510932128
1266,2023,11,7,10,4.9477095137836224
1267,2023,11,7,11,5.110393529756896
1268,2023,11,7,12,5.112500705570438
1269,2023,11,7,13,5.114586809625845
1270,2023,11,7,14,4.956096497085142
1271,2023,11,7,15,4.958141087669846
1272,2023,11,7,16,4.960165232348703
1273,2023,11,7,17,4.962169135580771
1274,2023,11,7,18,4.964152999780518
1275,2023,11,7,19,4.805561469782712
1276,2023,11,7,20,4.96806141064044
1277,2023,11,7,21,4.809430796534036
1278,2023,11,7,22,4.971892044124251
1279,2023,11,7,23,4.8132231236830085
1280,2023,11,8,0,4.975646448001734
1281,2023,11,8,1,4.816939983521716
1282,2023,11,8,2,4.979326139242055
1283,2023,11,8,3,4.820582877849634
1284,2023,11,8,4,4.982932604626693
1285,2023,11,8,5,4.984708834135981
1286,2023,11,8,6,4.825911745794621
1287,2023,11,8,7,4.9882081838922305
1288,2023,11,8,8,4.989931657608864
1289,2023,11,8,9,4.831082341032775
1290,2023,11,8,10,4.993327073178002
1291,2023,11,8,11,4.834443802446222
1292,2023,11,8,12,4.996654919977315
1293,2023,11,8,13,4.837738370777542
1294,2023,11,8,14,4.8393609870697665
1295,2023,11,8,15,4.8409673771990684
1296,2023,11,8,16,5.0031132589826335
1297,2023,11,8,17,4.8441321263928065
1298,2023,11,8,18,4.8456908051288785
1299,2023,11,8,19,4.847233897077589
1300,2023,11,8,20,4.848761558106813
1301,2023,11,8,21,4.850273942525744
1302,2023,11,8,22,4.851771203100487
1303,2023,11,8,23,4.853253491069482
1304,2023,11,9,0,4.854720956158786
1305,2023,11,9,1,4.856173746597198
1306,2023,11,9,2,5.018167564686782
1307,2023,11,9,3,4.859035889039913
1308,2023,11,9,4,4.860445530149514
1309,2023,11,9,5,4.8618410748480185
1310,2023,11,9,6,4.863222664099538
1311,2023,11,9,7,4.864590437458543
1312,2023,11,9,8,4.865944533083957
1313,2023,11,9,9,4.8672850877531175
1314,2023,11,9,10,4.868612236875586
1315,2023,11,9,11,4.86992611450683
1316,2023,11,9,12,4.871226853361762
1317,2023,11,9,13,4.872514584828144
1318,2023,11,9,14,4.873789438979863
1319,2023,11,9,15,4.875051544590064
1320,2023,11,9,16,4.876301029144163
1321,2023,11,9,17,4.8775380188527215
1322,2023,11,9,18,4.8787626386641945
1323,2023,11,9,19,4.879975012277552
1324,2023,11,9,20,4.881175262154777
1325,2023,11,9,21,4.882363509533229
1326,2023,11,9,22,4.883539874437896
1327,2023,11,9,23,4.884704475693517
1328,2023,11,10,0,4.885857430936581
1329,2023,11,10,1,4.886998856627216
1330,2023,11,10,2,4.888128868060943
1331,2023,11,10,3,4.889247579380333
1332,2023,11,10,4,4.89035510358653
1333,2023,11,10,5,4.891451552550665
1334,2023,11,10,6,4.892537037025158
1335,2023,11,10,7,4.893611666654906
1336,2023,11,10,8,4.894675549988357
1337,2023,11,10,9,4.895728794488473
1338,2023,11,10,10,4.896771506543589
1339,2023,11,10,11,4.897803791478153
1340,2023,11,10,12,4.898825753563371
1341,2023,11,10,13,4.899837496027737
1342,2023,11,10,14,4.90083912106746
1343,2023,11,10,15,4.901830729856785
1344,2023,11,10,16,4.902812422558217
1345,2023,11,10,17,4.903784298332634
1346,2023,11,10,18,4.904746455349308
1347,2023,11,10,19,4.905698990795814
1348,2023,11,10,20,4.906642000887856
1349,2023,11,10,21,4.907575580878977
1350,2023,11,10,22,4.908499825070187
1351,2023,11,10,23,4.909414826819485
1352,2023,11,11,0,4.910320678551289
1353,2023,11,11,1,4.911217471765776
1354,2023,11,11,2,4.912105297048118
1355,2023,11,11,3,4.912984244077637
1356,2023,11,11,4,4.91385440163686
1357,2023,11,11,5,4.914715857620491
1358,2023,11,11,6,4.915568699044286
1359,2023,11,11,7,4.916413012053843
1360,2023,11,11,8,4.917248881933304
1361,2023,11,11,9,4.918076393113971
1362,2023,11,11,10,4.918895629182831
1363,2023,11,11,11,4.919706672891003
1364,2023,11,11,12,4.920509606162093
1365,2023,11,11,13,4.921304510100472
1366,2023,11,11,14,4.922091464999467
1367,2023,11,11,15,4.922870550349472
1368,2023,11,11,16,4.923641844845977
1369,2023,11,11,17,4.924405426397517
1370,2023,11,11,18,4.925161372133542
1371,2023,11,11,19,4.925909758412207
1372,2023,11,11,20,10.385539549716974
1373,2023,11,11,21,4.927384154219803
1374,2023,11,11,22,4.928110312677605
1375,2023,11,11,23,4.928829209550829
1376,2023,11,12,0,4.92954091745532
1377,2023,11,12,1,4.930245508280766
1378,2023,11,12,2,4.930943053197958
1379,2023,11,12,3,4.931633622665978
1380,2023,11,12,4,4.932317286439318
1381,2023,11,12,5,4.9329941135749245
1382,2023,11,12,6,4.933664172439175
1383,2023,11,12,7,4.934327530714783
1384,2023,11,12,8,4.934984255407635
1385,2023,11,12,9,4.935634412853558
1386,2023,11,12,10,4.936278068725022
1387,2023,11,12,11,4.936915288037771
1388,2023,11,12,12,4.937546135157393
1389,2023,11,12,13,4.938170673805819
1390,2023,11,12,14,4.93878896706776
1391,2023,11,12,15,4.939401077397082
1392,2023,11,12,16,4.940007066623111
1393,2023,11,12,17,4.9406069959568795
1394,2023,11,12,18,4.94120092599731
1395,2023,11,12,19,6.547344472292892
1396,2023,11,12,20,6.0662599164588515
1397,2023,11,12,21,5.264058428405374
1398,2023,11,12,22,5.104073399676876
1399,2023,11,12,23,5.104638221235663
1400,2023,11,13,0,5.105197394578862
1401,2023,11,13,1,5.105750976188628
1402,2023,11,13,2,4.945743466426741
1403,2023,11,13,3,4.946286031762473
1404,2023,11,13,4,5.1073787270004045
1405,2023,11,13,5,4.9473549397304
1406,2023,11,13,6,4.947881390333095
1407,2023,11,13,7,5.10895813198532
1408,2023,11,13,8,4.948918550665466
1409,2023,11,13,9,4.949429365158811
